type_of_property,price,bedrooms,energy_class,surface_of_the_plot,living_room_surface,number_of_frontages,building_condition,bathrooms,toilets,kitchen_type,heating_type
house,285000.0,2,F,830,0,4,To renovate,1,0,Installed,Fuel oil
house,320000.0,2,D,1140,28,4,To be done up,1,2,Installed,Gas
house,285000.0,2,B,1146,27,4,Good,1,1,Installed,Gas
house,525000.0,6,D,117,6,2,As new,2,3,USA hyper equipped,Gas
house,425000.0,3,E,151,0,3,Good,3,0,0,Gas
house,449000.0,5,C,2940,0,2,Good,1,0,Semi equipped,Gas
house,635000.0,4,B,724,0,3,Good,1,2,Hyper equipped,Gas
house,280000.0,4,NS,85,35,2,To renovate,1,1,Semi equipped,0
house,599000.0,3,D,1241,0,4,Good,2,3,Installed,Gas
house,585000.0,4,E,0,40,2,Good,1,2,USA semi equipped,Gas
house,695000.0,5,B,193,42,2,As new,3,2,USA hyper equipped,Gas
house,465000.0,3,F,72,15,2,Good,5,2,Hyper equipped,Gas
house,770.0,2,G,490,28,3,To renovate,1,2,Not installed,0
house,295000.0,3,D,692,0,3,Good,0,0,0,Fuel oil
house,375000.0,3,E,1055,0,4,Good,0,0,0,Fuel oil
house,359000.0,5,C,0,0,3,Just renovated,2,0,Installed,Gas
house,549000.0,3,B,400,0,4,Good,0,0,Installed,Gas
house,229000.0,2,B,110,0,2,Good,1,2,Installed,Gas
house,289000.0,1,F,0,35,0,To be done up,1,1,Installed,0
house,260000.0,3,D,1500,0,4,0,2,1,0,Gas
house,299000.0,3,B,85,0,0,As new,1,1,0,0
house,438000.0,4,NS,355,0,0,Good,2,2,Installed,0
house,335000.0,3,NS,0,0,0,Good,2,2,Installed,0
house,386000.0,4,NS,0,0,0,Good,2,2,Installed,0
house,235000.0,4,F,182,0,3,To renovate,2,2,Installed,Gas
house,695000.0,6,E,981,0,0,0,0,0,0,0
house,219000.0,3,E,430,35,0,Good,2,1,Installed,0
house,365000.0,3,E,281,27,3,To renovate,2,1,Semi equipped,Gas
house,398000.0,3,A,213,0,4,Good,1,2,0,Gas
house,675000.0,4,A,1368,0,0,0,0,0,0,0
house,451832.0,3,A,763,0,0,0,1,2,0,0
house,395000.0,5,D,150,0,2,To renovate,2,0,0,0
house,189000.0,2,F,35,26,0,To be done up,0,1,Installed,Gas
house,218000.0,3,C,117,0,0,0,1,0,0,0
house,699000.0,3,C,2514,0,0,0,4,4,0,0
house,370000.0,3,E,1570,0,0,0,1,1,0,Fuel oil
house,485000.0,3,F,587,0,0,0,1,0,Installed,Gas
house,539000.0,3,NS,858,0,0,0,1,2,Installed,0
house,449000.0,3,E,0,0,0,As new,2,2,Installed,Gas
house,530000.0,5,NS,839,35,0,As new,1,2,Installed,Gas
house,299900.0,3,A,153,0,0,As new,2,4,Hyper equipped,Gas
house,265000.0,4,A,166,0,0,As new,2,4,Hyper equipped,Gas
house,390000.0,3,NS,0,0,0,To renovate,1,1,0,0
house,399000.0,3,C,720,0,0,To be done up,0,3,Installed,Gas
house,290000.0,2,C,599,0,0,0,1,0,Not installed,Gas
house,625000.0,4,NS,568,0,4,As new,2,2,Hyper equipped,Gas
house,329000.0,4,C,207,0,0,As new,1,1,0,Gas
house,399000.0,3,C,270,31,0,0,1,0,0,0
house,439000.0,6,F,150,0,0,0,2,0,0,Fuel oil
house,349500.0,3,NS,361,18,0,0,1,2,Installed,Gas
house,179000.0,2,F,320,17,0,To renovate,1,2,Semi equipped,0
house,149000.0,2,C,170,0,0,0,1,0,0,Gas
house,391608.0,3,NS,0,0,0,0,1,2,0,0
house,480000.0,3,B,0,0,0,As new,0,0,0,0
house,296650.0,3,NS,237,23,0,0,1,1,Installed,Gas
house,296360.0,3,NS,236,13,0,0,1,1,0,0
house,306450.0,3,NS,241,13,0,0,1,1,0,0
house,307550.0,3,NS,245,23,0,0,1,1,0,0
house,179000.0,3,F,125,0,0,As new,1,0,Installed,0
house,510000.0,3,NS,71,0,0,0,2,2,0,0
house,493100.0,3,NS,69,0,0,0,2,2,0,0
house,482000.0,3,NS,115,0,0,0,1,2,0,0
house,475500.0,3,NS,110,0,0,0,1,2,0,0
house,395000.0,3,E,1026,0,0,0,1,0,0,0
house,694778.0,3,A,807,0,0,0,1,3,0,0
house,265818.0,3,A,225,0,0,As new,1,2,0,Gas
house,336.0,3,A,274,0,0,0,1,2,Installed,0
house,479000.0,3,C,641,0,0,0,1,1,0,0
house,395000.0,3,NS,347,0,2,0,1,0,Not installed,Gas
house,285000.0,4,F,1718,0,4,To restore,1,0,0,Fuel oil
house,598000.0,3,D,1880,0,4,Good,2,0,0,Gas
house,315000.0,2,C,189,47,2,Good,1,0,0,Gas
house,405000.0,3,NS,240,21,3,0,1,0,0,Gas
house,379000.0,3,NS,800,17,4,Good,1,0,0,Pellet
house,329000.0,3,F,883,0,4,Good,1,0,0,Gas
house,381000.0,4,D,154,0,4,Good,2,2,0,Gas
house,260000.0,2,D,79,0,0,Good,1,0,Semi equipped,Gas
house,529000.0,4,F,2015,0,0,To be done up,1,1,Installed,0
house,465000.0,3,C,442,0,0,As new,1,2,Installed,0
house,315000.0,3,NS,157,0,2,Good,1,1,Installed,Gas
house,289000.0,4,B,105,29,0,As new,1,1,Installed,Gas
house,145000.0,3,NS,513,24,2,To be done up,2,1,Installed,Gas
house,125000.0,3,NS,243,0,0,Good,1,2,0,Gas
house,145000.0,3,NS,243,0,0,Good,1,2,0,Gas
house,265000.0,3,A,138,0,0,Just renovated,1,2,Installed,0
house,325000.0,3,F,701,0,0,To renovate,1,1,0,0
house,315000.0,4,C,528,33,0,To renovate,0,0,0,0
house,695000.0,5,A,464,0,0,0,2,0,Hyper equipped,0
house,425000.0,3,NS,274,14,0,0,1,2,0,0
house,235000.0,3,C,223,0,2,As new,1,0,0,0
house,264000.0,3,E,390,0,0,To be done up,1,1,0,0
house,359000.0,3,F,0,60,4,Good,1,0,0,Gas
house,289000.0,3,B,0,0,0,As new,0,0,0,0
house,155000.0,1,F,60,0,0,To be done up,1,1,Installed,Gas
house,482000.0,3,A,118,38,0,As new,2,2,Installed,Gas
house,489000.0,4,NS,320,0,0,0,1,2,0,0
house,469000.0,4,NS,286,0,0,0,1,2,0,0
house,225000.0,2,F,175,0,3,To renovate,1,1,Not installed,0
house,500000.0,7,C,274,0,0,0,3,3,0,0
house,525000.0,3,A,382,0,0,As new,1,2,0,0
house,389000.0,3,D,111,0,2,Good,1,2,Installed,Gas
house,321000.0,3,B,569,40,3,0,1,2,Not installed,Gas
house,403000.0,3,B,1307,42,4,0,1,2,Not installed,Gas
house,425000.0,3,B,687,52,4,0,1,3,Not installed,Gas
house,335000.0,3,B,962,34,4,0,1,2,Not installed,Gas
house,325000.0,3,B,715,43,4,0,2,2,Not installed,Gas
house,450000.0,3,C,268,32,3,Good,1,2,Installed,Gas
house,265000.0,5,D,147,0,2,Good,2,2,Installed,Gas
house,485000.0,8,D,2000,50,4,Good,3,3,Hyper equipped,Fuel oil
house,285000.0,3,F,433,0,4,0,1,1,0,Gas
house,349000.0,3,C,644,0,4,0,1,1,0,Gas
house,298000.0,2,F,1084,41,3,To renovate,1,1,0,0
house,215000.0,1,F,25,0,2,0,1,1,Semi equipped,Gas
house,129000.0,3,E,163,12,2,0,1,1,Installed,Fuel oil
house,369000.0,3,F,526,34,3,To be done up,1,1,Installed,0
house,160000.0,2,E,230,31,2,Good,1,1,Semi equipped,Gas
house,345000.0,4,NS,158,0,3,Good,1,2,0,0
house,434000.0,3,A,401,28,3,As new,1,2,Installed,0
house,235000.0,3,D,292,0,2,To be done up,0,0,0,0
house,169000.0,2,E,0,0,2,Good,1,1,Installed,Gas
house,330000.0,3,D,438,0,2,Good,0,0,0,0
house,669000.0,5,B,2782,43,4,Good,1,1,Installed,0
house,279000.0,4,F,476,21,4,0,1,2,Installed,0
house,350000.0,5,NS,171,42,2,Good,1,2,Installed,0
house,520000.0,3,C,211,25,2,0,1,1,0,0
house,698000.0,3,C,4000,0,4,Good,1,2,Installed,0
house,225000.0,5,F,275,0,2,Good,1,2,0,Fuel oil
house,235000.0,3,C,0,0,3,To be done up,1,1,Installed,0
house,428000.0,2,F,532,27,4,Good,1,2,Installed,Electric
house,360000.0,4,C,926,40,3,Just renovated,1,2,Hyper equipped,Gas
house,645000.0,3,C,2375,50,4,Good,2,1,Hyper equipped,Gas
house,395000.0,3,B,478,40,4,Good,1,0,0,Gas
house,375000.0,3,B,0,0,2,Just renovated,1,1,Not installed,Gas
house,235000.0,4,C,420,0,2,Good,1,2,Semi equipped,Gas
house,459000.0,3,B,0,45,2,Just renovated,1,2,Installed,Gas
house,649000.0,3,F,250,45,3,To renovate,1,2,Semi equipped,Gas
house,485000.0,4,C,912,0,4,Just renovated,2,0,0,Fuel oil
house,369000.0,3,D,812,0,4,As new,1,2,Hyper equipped,Fuel oil
house,548000.0,3,C,4429,18,3,Good,2,3,Hyper equipped,Fuel oil
house,599000.0,8,C,939,0,4,Good,3,3,Installed,Fuel oil
house,160000.0,3,G,335,20,4,To renovate,1,1,Not installed,Fuel oil
house,495000.0,4,F,0,53,3,0,1,4,Installed,Gas
house,149000.0,2,G,500,0,4,To renovate,1,1,Semi equipped,Fuel oil
house,335000.0,3,C,1030,0,4,To be done up,1,1,Semi equipped,Gas
house,240000.0,4,D,65,22,2,To be done up,2,0,0,Gas
house,249000.0,5,D,1304,0,2,To be done up,1,0,0,Fuel oil
house,449000.0,3,B,464,0,3,Good,1,2,Installed,Gas
house,379000.0,4,B,425,0,3,Good,1,2,0,Gas
house,260000.0,3,D,1500,0,4,0,2,1,0,Gas
house,239000.0,3,D,755,16,4,Good,2,2,Semi equipped,Fuel oil
house,239000.0,3,D,755,16,4,Good,2,2,Semi equipped,Fuel oil
house,327500.0,3,D,201,29,2,0,1,2,Installed,Gas
house,425000.0,3,NS,265,34,2,0,1,2,0,Fuel oil
house,515000.0,5,B,413,34,3,0,3,3,Installed,Gas
house,425000.0,3,NS,265,34,2,0,1,2,0,Fuel oil
house,352709.0,3,NS,0,0,3,As new,0,0,Installed,Gas
house,280000.0,3,C,200,0,2,Good,1,2,Installed,Electric
house,365000.0,3,C,465,0,3,Good,1,1,Semi equipped,Gas
house,670000.0,4,NS,0,65,2,0,3,3,Installed,Gas
house,385000.0,3,G,138,41,2,Good,2,2,0,Gas
house,345000.0,4,B,115,0,2,0,1,0,0,Gas
house,179000.0,3,C,55,14,2,Good,2,2,Installed,Gas
house,625000.0,5,B,385,0,2,Good,2,4,Installed,Gas
house,340000.0,4,A,600,25,3,As new,3,3,Hyper equipped,Gas
house,330000.0,3,NS,252,0,3,0,1,2,Installed,0
house,277500.0,2,NS,0,36,3,0,1,0,USA installed,Gas
house,159000.0,3,D,134,26,2,To be done up,2,0,0,0
house,600000.0,2,F,940,0,4,To renovate,1,2,Semi equipped,Electric
house,195000.0,3,NS,186,0,2,To renovate,3,3,0,Gas
house,425000.0,3,C,434,0,4,To renovate,2,2,0,0
house,239000.0,4,C,190,0,3,Good,0,0,0,0
house,470000.0,3,E,618,0,4,Good,2,2,0,Electric
house,305000.0,7,F,189,43,2,To renovate,2,0,0,Fuel oil
house,435000.0,4,F,2627,34,4,To renovate,1,2,0,Fuel oil
house,159000.0,3,E,66,0,3,0,1,1,0,0
house,227000.0,2,E,426,27,3,Just renovated,1,0,0,Gas
house,289000.0,2,B,171,0,3,Good,0,0,0,Gas
house,225000.0,2,D,0,32,2,Good,0,2,Semi equipped,Gas
house,235000.0,4,C,180,46,2,Good,1,1,Semi equipped,Gas
house,125000.0,2,F,40,0,2,To renovate,0,0,Not installed,Gas
house,432501.0,3,NS,0,25,3,As new,1,2,USA hyper equipped,0
house,445002.0,3,NS,0,22,2,As new,2,2,USA hyper equipped,0
house,459002.0,3,NS,0,25,2,As new,3,2,USA hyper equipped,0
house,469002.0,3,NS,0,26,3,As new,2,2,USA hyper equipped,0
house,309000.0,3,A,471,0,3,As new,1,2,Installed,Gas
house,289000.0,3,A,319,0,2,As new,1,2,Installed,Gas
house,418802.0,3,NS,197,0,2,0,1,0,0,0
house,335000.0,4,D,143,0,2,Good,1,2,Installed,Gas
house,190000.0,2,E,185,0,2,To renovate,1,0,Semi equipped,Gas
house,309000.0,3,A,469,0,3,As new,1,2,Installed,Gas
house,542500.0,3,NS,389,38,3,As new,2,2,USA hyper equipped,0
house,567500.0,3,NS,355,37,3,As new,2,2,USA hyper equipped,0
house,532500.0,3,NS,227,36,3,As new,2,2,USA hyper equipped,0
house,462500.0,3,NS,215,41,2,As new,2,2,USA hyper equipped,0
house,462500.0,3,NS,188,41,2,As new,2,2,USA hyper equipped,0
house,505000.0,3,NS,170,36,3,As new,2,2,USA hyper equipped,0
house,415000.0,3,B,511,0,4,Good,1,0,Installed,Gas
house,630000.0,2,C,240,20,2,As new,1,1,Hyper equipped,Gas
house,235000.0,4,A,115,0,2,0,1,2,0,Gas
house,623.0,4,NS,569,0,3,0,0,0,0,0
house,482500.0,3,NS,134,39,2,As new,2,2,USA hyper equipped,0
house,195000.0,2,E,61,0,3,To renovate,1,0,0,Gas
house,185000.0,3,B,94,0,2,Good,1,1,Semi equipped,Fuel oil
house,449338.0,3,NS,248,0,3,0,1,0,0,0
house,349000.0,3,E,0,29,4,0,1,2,Installed,Gas
house,595000.0,5,C,2610,0,4,Good,2,3,Installed,0
house,159000.0,2,E,115,0,0,Good,1,1,0,Gas
house,455000.0,5,NS,0,30,2,To be done up,3,3,Semi equipped,Gas
house,495000.0,4,NS,0,23,2,To be done up,2,3,0,0
house,395000.0,3,C,267,0,3,Good,1,0,Installed,Gas
house,549000.0,4,D,1230,70,3,0,1,2,Installed,Fuel oil
house,179000.0,2,D,229,42,3,Good,2,1,Installed,Gas
house,270000.0,3,C,268,0,3,To renovate,1,1,Installed,Gas
house,490000.0,5,B,600,0,4,0,2,2,0,Gas
house,415000.0,4,D,78,0,0,Good,3,0,0,Gas
house,310000.0,2,C,140,33,0,Good,1,0,Not installed,0
house,445500.0,3,A,147,0,2,Just renovated,1,2,Installed,Gas
house,464397.0,3,NS,366,0,3,0,1,0,0,0
house,350000.0,4,C,370,33,3,Just renovated,2,2,Installed,Gas
house,550000.0,3,NS,821,40,3,0,1,2,Not installed,Gas
house,359000.0,4,B,1311,0,4,0,1,0,0,Gas
house,285000.0,4,F,676,0,3,To renovate,1,0,Not installed,Gas
house,385000.0,4,E,1464,40,4,Good,2,2,Installed,Fuel oil
house,498000.0,4,E,744,45,4,Good,4,2,Installed,Electric
house,469000.0,3,E,730,40,3,Good,2,2,Installed,Gas
house,369000.0,3,F,768,0,4,Good,1,2,0,Fuel oil
house,249500.0,5,D,406,33,3,Good,1,2,0,Fuel oil
house,649000.0,3,D,881,0,4,Good,1,2,0,Electric
house,134900.0,3,C,50,0,2,Good,1,1,0,Gas
house,315000.0,3,C,568,0,3,Good,1,0,Hyper equipped,Gas
house,250000.0,3,C,220,0,4,To be done up,1,2,0,Gas
house,499000.0,4,C,3942,50,4,As new,2,3,Installed,Fuel oil
house,235000.0,3,D,210,0,4,0,1,1,0,Gas
house,145000.0,2,E,0,0,2,0,1,0,0,Gas
house,175000.0,3,NS,332,0,2,0,0,0,Installed,Gas
house,250000.0,3,F,707,36,4,To be done up,2,2,Installed,Fuel oil
house,160000.0,2,F,240,0,2,To be done up,2,1,Semi equipped,Gas
house,390000.0,5,D,334,0,2,To be done up,2,0,0,Fuel oil
house,447000.0,3,E,141,0,2,Good,2,4,Installed,Gas
house,198500.0,3,E,200,35,3,0,1,2,Installed,0
house,275000.0,3,D,164,30,2,0,2,2,Installed,0
house,649000.0,8,E,231,63,3,Good,4,3,Hyper equipped,Gas
house,259000.0,3,C,110,0,2,Good,1,2,Semi equipped,Gas
house,566071.0,3,NS,944,0,3,0,0,2,0,0
house,550699.0,4,NS,2567,0,4,0,0,2,0,0
house,598000.0,4,C,1172,45,4,Good,2,2,Installed,Gas
house,295000.0,1,D,1133,24,4,As new,1,1,0,Gas
house,194500.0,2,C,225,27,3,Good,1,2,Installed,Gas
house,249000.0,3,F,828,17,2,As new,2,2,Installed,Gas
house,269000.0,3,B,272,0,2,Good,1,2,Installed,0
house,340000.0,5,G,482,20,2,Good,4,3,Semi equipped,Gas
house,499000.0,4,C,0,17,3,Good,1,1,Installed,Fuel oil
house,550000.0,6,NS,400,0,2,0,4,4,Installed,Gas
house,590000.0,5,NS,67,0,2,0,0,0,0,0
house,540000.0,3,F,11903,0,0,To be done up,1,1,0,Fuel oil
house,298000.0,4,D,60,0,2,To renovate,0,0,0,0
house,524000.0,5,B,320,36,0,0,1,0,Installed,0
house,575000.0,5,D,0,0,0,0,2,5,Installed,0
house,675000.0,4,D,1482,0,4,To be done up,2,0,0,Gas
house,525000.0,4,B,296,0,3,As new,1,2,Hyper equipped,Gas
house,140000.0,2,F,682,0,3,To renovate,1,1,Semi equipped,Fuel oil
house,195000.0,3,E,60,19,2,As new,2,1,Installed,Gas
house,625000.0,4,B,1316,17,4,Good,2,0,0,Gas
house,299000.0,4,E,547,0,3,Just renovated,1,1,Installed,Gas
house,149000.0,3,D,0,0,2,0,1,1,0,Pellet
house,195000.0,2,E,0,0,2,Good,1,1,0,0
house,399000.0,3,NS,3006,47,3,Good,1,0,0,0
house,285000.0,4,E,285,13,2,To be done up,1,0,0,Gas
house,179500.0,3,F,431,0,3,To restore,1,0,Not installed,Gas
house,385000.0,5,B,546,0,4,0,2,0,0,Electric
house,425000.0,4,C,970,48,2,As new,1,2,Hyper equipped,Fuel oil
house,619000.0,7,D,1087,0,4,Good,2,4,0,Gas
house,385000.0,4,C,0,34,2,As new,1,1,Hyper equipped,0
house,249000.0,4,F,988,0,4,To renovate,3,0,0,Fuel oil
house,149000.0,4,E,364,27,3,To be done up,1,2,Semi equipped,Gas
house,259000.0,3,E,1333,0,3,To be done up,1,1,Installed,Fuel oil
house,225000.0,2,F,0,0,2,Good,1,0,0,Gas
house,349000.0,2,E,586,32,4,To renovate,1,0,0,Gas
house,439000.0,3,NS,168,50,4,Good,5,2,0,Gas
house,375000.0,3,D,618,0,3,Good,1,0,0,Gas
house,289000.0,3,C,0,0,2,As new,1,2,0,Fuel oil
house,1239.0,3,C,321,28,0,0,1,2,0,Gas
house,98000.0,2,E,60,0,2,To restore,1,0,0,Electric
house,495000.0,4,B,360,0,3,As new,2,0,Installed,Gas
house,695000.0,3,C,900,42,4,0,1,2,0,Gas
house,239000.0,3,NS,64,0,2,Good,0,0,0,0
house,240000.0,4,D,554,0,2,Good,1,0,0,Fuel oil
house,325000.0,4,C,1245,40,4,Good,2,2,USA installed,Fuel oil
house,325000.0,2,NS,3213,0,3,0,1,0,0,0
house,480000.0,3,D,525,30,3,0,2,3,Installed,Electric
house,218000.0,3,D,610,25,3,0,1,2,Installed,Gas
house,178000.0,2,C,223,47,2,0,1,1,Installed,Gas
house,365000.0,3,C,1827,0,4,Good,1,0,Installed,Fuel oil
house,125000.0,1,C,704,0,4,0,1,0,0,Gas
house,238000.0,4,E,560,30,3,0,2,2,Installed,Fuel oil
house,349000.0,3,B,719,0,4,Good,1,0,Hyper equipped,Gas
house,199000.0,2,E,217,0,2,0,1,0,0,Gas
house,260000.0,3,F,674,0,4,To renovate,1,0,0,Fuel oil
house,430000.0,3,D,1446,0,4,Good,2,0,0,Fuel oil
house,365000.0,3,D,512,0,4,Good,1,0,0,Gas
house,329500.0,4,A,120,36,0,Good,1,2,0,0
house,450000.0,3,B,900,0,3,Good,1,0,0,Gas
house,555000.0,3,D,979,41,4,Good,1,0,0,Gas
house,269900.0,2,F,410,15,3,Good,2,1,Installed,Gas
house,109000.0,2,F,210,26,2,0,0,0,Installed,0
house,285000.0,3,F,415,0,3,Good,2,0,0,Gas
house,185000.0,2,C,248,0,2,0,1,1,0,Pellet
house,149000.0,0,F,0,0,0,0,0,0,0,Gas
house,210000.0,1,F,1454,25,4,To renovate,1,0,0,Fuel oil
house,385000.0,4,NS,310,37,2,Just renovated,2,2,0,0
house,349000.0,3,C,90,0,2,As new,1,2,Installed,Gas
house,380000.0,3,D,420,0,3,To be done up,1,0,Semi equipped,0
house,275000.0,2,B,110,0,2,As new,1,1,Installed,Gas
house,240000.0,2,C,2050,52,4,Good,1,1,Installed,Fuel oil
house,385000.0,3,A,146,0,3,Good,1,2,0,Gas
house,229000.0,3,E,644,0,2,To be done up,1,1,0,Fuel oil
house,239000.0,2,A,108,0,2,Good,1,2,0,0
house,125000.0,12,NS,775,0,3,0,0,0,0,0
house,249900.0,3,C,347,33,2,Good,1,2,0,Gas
house,188000.0,3,D,1433,0,4,0,1,1,Installed,Wood
house,149000.0,3,NS,90,21,2,To be done up,1,1,0,0
house,419000.0,9,NS,3850,66,0,0,2,3,0,0
house,159000.0,3,NS,0,41,3,To be done up,1,1,0,0
house,230000.0,3,C,215,0,2,Good,1,0,0,Gas
house,269500.0,3,E,526,0,4,0,0,0,0,Fuel oil
house,99000.0,2,E,60,12,0,To restore,1,1,0,0
house,265000.0,4,F,196,20,0,Good,1,1,0,Gas
house,170000.0,3,F,1254,0,3,To renovate,1,0,0,Gas
house,279000.0,3,C,982,0,4,0,1,0,0,Gas
house,449000.0,2,C,200,0,2,Good,3,0,0,Gas
house,290000.0,4,F,518,40,3,Good,2,2,Hyper equipped,Pellet
house,339000.0,3,C,414,20,0,Good,1,1,0,Gas
house,455000.0,4,D,380,52,0,Just renovated,2,2,0,Gas
house,349000.0,3,F,511,36,4,Good,1,0,Hyper equipped,Gas
house,490000.0,2,B,350,58,3,Just renovated,1,2,Hyper equipped,0
house,219000.0,4,F,500,18,2,To renovate,1,2,Semi equipped,Carbon
house,245000.0,4,D,227,50,2,To renovate,1,1,0,Gas
house,263000.0,1,B,39,12,2,Good,1,2,Hyper equipped,Gas
house,125000.0,2,F,620,0,4,To renovate,1,1,0,0
house,149900.0,3,G,695,14,4,To be done up,2,1,Semi equipped,Gas
house,360000.0,3,E,270,22,2,Good,2,2,0,Gas
house,140000.0,2,E,265,0,2,To be done up,2,2,Semi equipped,Gas
house,378000.0,4,NS,465,0,3,As new,1,0,0,0
house,377000.0,3,F,879,0,4,To renovate,1,1,0,Fuel oil
house,219000.0,4,G,390,40,2,0,2,2,Not installed,0
house,325000.0,3,D,508,30,3,To renovate,1,1,Not installed,Gas
house,465000.0,4,C,97,41,2,0,2,3,0,0
house,310000.0,3,NS,412,36,3,As new,1,0,Not installed,0
house,303800.0,3,NS,230,32,2,As new,1,0,Not installed,0
house,319900.0,3,NS,281,34,2,As new,1,0,Not installed,0
house,275000.0,5,F,0,0,2,Good,2,2,Installed,Gas
house,150000.0,3,F,0,0,2,To renovate,0,0,0,0
house,139000.0,2,G,281,0,3,Good,1,1,Installed,Fuel oil
house,76000.0,3,NS,670,0,2,As new,0,0,0,0
house,135000.0,2,D,0,0,2,Good,1,1,0,Gas
house,399000.0,4,B,307,0,2,As new,2,0,Installed,0
house,249000.0,3,C,154,0,3,Good,1,0,0,Gas
house,399500.0,3,NS,461,0,3,As new,1,2,Hyper equipped,Gas
house,498000.0,3,NS,4800,35,2,To renovate,5,2,0,Gas
house,381000.0,3,NS,343,0,3,As new,1,2,Hyper equipped,Gas
house,393500.0,3,NS,392,0,3,As new,1,2,Hyper equipped,Gas
house,315000.0,3,NS,509,0,3,As new,1,2,Not installed,0
house,427000.0,3,NS,427,0,3,As new,2,2,Hyper equipped,0
house,239000.0,3,F,792,0,4,0,1,0,0,0
house,270000.0,3,NS,410,0,3,0,1,0,0,0
house,65000.0,2,NS,240,56,2,To renovate,1,0,0,0
house,359000.0,3,E,3440,45,4,Good,2,3,Semi equipped,Fuel oil
house,385000.0,4,D,677,23,4,Good,1,1,Hyper equipped,0
house,356800.0,4,NS,724,27,3,As new,1,0,Hyper equipped,0
house,665000.0,3,A,1938,33,3,As new,1,3,Hyper equipped,Gas
house,298000.0,3,C,143,27,3,Good,1,1,Installed,Gas
house,415000.0,3,E,535,30,4,To renovate,1,2,0,0
house,349000.0,3,C,0,0,4,0,1,0,0,Fuel oil
house,269000.0,4,F,1804,0,4,0,2,0,0,0
house,599000.0,6,C,3631,0,4,0,3,0,0,Fuel oil
house,179000.0,3,B,160,0,2,Good,1,0,Installed,Gas
house,299000.0,3,C,308,0,3,As new,1,0,0,0
house,620000.0,3,D,1161,55,4,Good,2,2,USA installed,Gas
house,199000.0,2,D,310,0,2,0,1,0,0,Gas
house,410000.0,3,C,603,38,3,To be done up,1,2,Semi equipped,Gas
house,450000.0,4,C,1194,45,4,To be done up,3,2,USA installed,Gas
house,475000.0,3,C,309,17,3,Good,1,2,Hyper equipped,Gas
house,450000.0,3,E,358,32,4,Good,4,2,Installed,Gas
house,365000.0,3,G,301,16,3,To be done up,1,1,Semi equipped,Gas
house,269000.0,3,B,139,0,2,0,1,0,Hyper equipped,Gas
house,315000.0,3,D,156,30,2,As new,1,2,Hyper equipped,Gas
house,219000.0,2,D,121,21,2,To be done up,1,1,Installed,Electric
house,175000.0,4,F,200,0,2,To renovate,1,1,Installed,Gas
house,110000.0,2,F,0,0,3,To be done up,1,1,Semi equipped,Gas
house,219000.0,2,F,177,0,3,To renovate,1,1,Not installed,0
house,119000.0,2,NS,0,14,2,To be done up,1,1,Installed,Gas
house,279000.0,3,C,270,30,2,As new,10,0,Installed,Gas
house,235000.0,5,C,410,46,2,Good,3,3,0,Gas
house,180000.0,4,G,170,0,4,As new,1,1,0,Fuel oil
house,205000.0,2,E,1030,33,3,To be done up,1,0,Semi equipped,0
house,409000.0,4,B,653,33,4,As new,3,0,Installed,Gas
house,199000.0,3,G,998,0,4,To be done up,2,0,Semi equipped,Gas
house,319000.0,3,D,643,0,4,To renovate,1,0,Installed,Gas
house,155000.0,3,G,1000,30,4,To renovate,2,1,0,Fuel oil
house,277000.0,3,F,968,0,4,To renovate,0,0,Semi equipped,Gas
house,395000.0,4,E,2090,0,4,Good,1,1,Semi equipped,Gas
house,435000.0,3,A,302,55,3,Just renovated,2,2,USA hyper equipped,Gas
house,225000.0,4,F,118,0,3,Good,1,0,0,0
house,270000.0,2,D,106,34,2,Good,3,1,Installed,Gas
house,349000.0,4,F,1665,0,4,To renovate,1,1,0,Gas
house,459000.0,2,C,653,0,4,To be done up,1,2,Hyper equipped,Fuel oil
house,285000.0,3,F,860,0,4,To renovate,1,2,0,Fuel oil
house,435000.0,3,C,638,31,3,As new,2,3,Installed,Electric
house,260000.0,2,G,502,43,4,0,1,0,0,Fuel oil
house,340000.0,3,F,1064,15,4,To be done up,2,1,Semi equipped,Fuel oil
house,299000.0,3,D,76,31,2,0,1,0,0,Gas
house,379000.0,4,NS,642,31,2,Good,1,0,USA installed,Gas
house,355000.0,3,F,316,24,2,To renovate,2,2,Not installed,Fuel oil
house,50000.0,3,NS,80,0,2,To renovate,2,1,Not installed,0
house,615000.0,4,NS,504,0,4,0,2,0,0,0
house,213000.0,4,F,300,32,3,Good,1,1,Semi equipped,Fuel oil
house,245000.0,3,E,90,11,2,As new,2,2,Installed,Gas
house,319500.0,3,NS,122,0,3,As new,1,0,0,0
house,345000.0,3,F,460,0,4,To be done up,1,0,USA semi equipped,Gas
house,675000.0,6,B,1050,44,3,As new,4,4,USA hyper equipped,Gas
house,405000.0,4,C,760,0,4,0,1,0,0,Gas
house,285000.0,3,C,226,17,2,As new,1,2,Installed,Gas
house,285000.0,3,C,226,17,2,As new,1,2,Installed,Gas
house,315000.0,3,C,388,26,3,Good,1,1,Installed,0
house,445000.0,3,NS,360,34,3,As new,1,0,Hyper equipped,0
house,466000.0,3,NS,464,34,3,As new,1,0,Hyper equipped,0
house,381880.0,3,NS,254,34,2,As new,1,0,Hyper equipped,0
house,390880.0,3,NS,305,34,2,As new,1,0,Hyper equipped,0
house,402880.0,3,NS,356,34,2,As new,1,0,Hyper equipped,0
